user_id,user_screenname,user_name,user_location,user_bio,user_createdat,user_followers_count,user_friends_count,user_favourites_count,user_laststatus_date,user_laststatus_text,user_statuses_count,is_friend,am_following,days_laststatus
220,batchku,Ali Momeni,"Pittsburgh, PA","scientist at https://t.co/kZIr2bcRUh
designer and artist at large",05-01-2006,1250,324,34,04-23-2019,"@jvcleave Great, thank you. That worked. Can you send me the libkiss.a also, please?",167,1,0,68
55681537,pooyadav,Poonam (Hiwal) Yadav,"Cambridge, England",Computing Researcher @Cambridge_Uni | PhD and Post-doc from @imperialcollege | Officer @ACM-W UK | IoT Consultant | Intelligent System Enthusiastic,07-10-2009,450,1506,963,06-22-2019,We should document these interesting conversations  #computing_tales #life_of_academics #AcademicTwitter #Motivator… https://t.co/B6OYWUx5G6,422,1,0,8
7.98449E+17,joobintwit,Joobin,"California, USA","PhD candidate in CS, #NLP #textmining",11-15-2016,79,307,1928,06-21-2019,@hoda_hadian به هیچ کاری نه نگو مصاحبه بکن آفر بگیر بعد نرو خیلی بیشتر حال میده,324,1,0,9
3013177956,PAdhokshaja,Pradeep Adhokshaja,"Bengaluru, India",ECE UnderGrad Passionate Data Science Student and Kaggler  and Junior Data Scientist @datalicious #kaggle  #rstats You can contact me at padhokshaja@gmail.com,02-08-2015,309,843,3915,06-17-2019,Hong Kong Urban Photography using Oneplus 6 #shotononeplus #oneplus6 #urbanphotography #streetphotography https://t.co/d94YI0vp55,471,1,0,13
112458377,avidalvi,Antonio Vidal,"Galicia, Redondela","Telecom Engineer, Executive MBA and Data Scientist. Developing business oriented Data Apps.",02-08-2010,604,271,147,06-20-2019,RT @antor: Mi mujer acaba de recibir la Orden al Mérito Civil por su trabajo en la lucha contra el cáncer: primero como oncóloga y ahora co…,1518,1,0,10
20954842,prasadvrao,prasad rao,"metuchen, nj",Machine Learning at  Goldman Sachs.  Parent of 2 11yrolds (now 14).,02-16-2009,178,1769,297,04-20-2019,@shlevy functional spam?,472,1,0,71
2367205627,emaballarin,Emanuele Ballarin,Trieste - Pordenone (Italy),"Physics+DataScience student, quantitative maximalist, restless experimentator. ML/RL/AI enthusiast. Bayesian. Probably busy solving yet another problem.",03-01-2014,815,4998,1195,05-14-2019,"RT @ajmooch: Level 4 Autonomous Driving: Mostly automated, occasional intervention

Level 5: Fully autonomous, no intervention

Level 6: ht…",112,1,0,47
22489976,Ashtawy,Hossam Ashtawy,USA,I train machines,03-02-2009,73,486,38,06-21-2019,RT @fchollet: Hyperparameter tuning magic https://t.co/t7X1FLdjXQ,70,1,0,9
9.64897E+17,malakuijala,Minttu Alakuijala,"Grenoble, France","PhD Student Researcher at @GoogleAI, @ENS_ULM & @Inria //
MEng Computer Science '18 @UCL",02-17-2018,36,120,70,05-26-2019,"@RaymondRChua @Felix11H Another participant here! On the website, they say they will be sending Slack invitations.… https://t.co/kWIopuLLHx",7,1,0,35
817091924,SanjeethVeigas,Sanjeeth Veigas,,Data Scientist,09-11-2012,141,289,23437,06-24-2019,"RT @_DanielSinclair: Great interactive demo of OpenAI's GPT-2 model from @huggingface. I wrote 5 of these words, and provided almost no dir…",3496,1,0,6
2499737527,integr8yourdata,DataDan,"Hammersmith, London",London Drinks & Data HH.  RSVP & enter 4 chance to win  £100 Gift Card https://t.co/5UvLpVS0iy can win w/o attending event,05-16-2014,17921,6171,6055,06-25-2019,The Rise of AI Art—and What It Means for Human Creativity https://t.co/XRuaMG2WY1 #AI #ArtificialIntelligence https://t.co/7qDRu76y1i,22007,1,0,5
2222121672,NimaRoohiS,Nima Roohi,"New York, NY",We build new roads out of old roads - Hybrid Scientist Entrepreneur,11-29-2013,115,355,1003,06-24-2019,@maryamfarsi86 گربه كه پشم نداره 😏,207,1,0,6
8.92742E+17,DSanmitra,SANMITRA D,,"Facebook PyTorch challenge scholarship winner
Google India Challenge Scholarship Receipient
a Computer Science Student",08-02-2017,26,124,114,06-22-2019,"@Rambabu_Dh @nareshhn123 @manjukandkur @actorchetan Yes, it's a great movie to watch. A well splendid combo of both… https://t.co/1Au2hQTCPM",121,1,0,8
104383918,arunaniyan_ai,Arun,"Pune, India","Machine Learning Researcher, Physicist.",01-13-2010,20,124,487,06-24-2019,RT @computingnature: Story time! Single neurons in the brain can’t be depended on for reliable information. Here are some neurons from our…,60,1,0,6
16426740,edwardbenson,Ted Benson,"San Francisco, CA",Head of Machine Intelligence at @InstabaseInc. Prior founder / YC Alum / @MIT_CSAIL PhD. #resist,09-23-2008,2359,859,2721,06-23-2019,"It brings me great joy that Instabase’s patent attorney is the spitting image of Neal Stephenson.

(...currently di… https://t.co/ZAl4zvycMH",5189,1,0,7
713798275,gerard_sanroma,Gerard Sanroma,"Bonn, Germany",Postdoc at @DZNE_en. Neuroimaging and Machine learning.,07-24-2012,157,218,1291,06-21-2019,RT @GmartiJuan: Happily presenting my poster on AD heterogeneity at #CARS2019Rennes https://t.co/pz8Yt1uMZc,1105,1,0,9
1635317360,_afun,afunTW,Taiwan,"知世故而不世故，才是最善良的成熟
Computer Vision / Deep Learning / Python Developer",07-31-2013,28,298,3168,06-21-2019,Hack the hacker's tools 😂 https://t.co/zGzPiIhjKi,493,1,0,9
479995572,tussey7,Richie Newton,,Data Science||Forex Trader||Programmer,02-01-2012,45,338,94,06-17-2019,"RT @SteveStuWill: Dad reflexes 😮
#HappyFathersDay https://t.co/6YrwPLQXyc",109,1,0,13
2719848015,TylerRoost,Tyler Roost,"Los Angeles, CA",I'm an undergrad at the University of Southern California studying computer science. I'm interested in Machine Learning and its applications,07-21-2014,49,417,788,06-12-2019,RT @ClementDelangue: We're launching something new in a few days @huggingface. Share to be the first to try #transformers #nlproc,549,1,0,18
158085936,jdaroesti,José David Aroesti,"Distrito Federal, México","Software Engineer and Jurist. I have a passion for machine learning and the inner workings of life.

Head of Engineering at YouNoodle. Google Developer Expert.",06-21-2010,1373,613,793,06-19-2019,RT @FoundationCap: We're excited to share the news that we're leading @platzi's Series A! @freddier &amp; @cvander have worked so hard to bring…,4243,1,0,11
1406661158,sagor_sarker,Sagor Sarker,"Rangpur,Bangladesh",Researcher and Developer at Semantics Lab,05-06-2013,37,107,63,06-21-2019,"RT @facebookai: We're open sourcing PyRobot, a lightweight, high-level interface that lets #AI researchers get up and running with #robotic…",23,1,0,9
1.12879E+18,cuikaiwen,Kai Wen Cui,"Milan, Lombardy",Computer Science and Engineering @ Polytechnic University of Milan. Undergrad EXP 21'. Part-time AI researcher. Not your ordinary Chen. He/him.,05-15-2019,38,777,271,06-24-2019,"RT @el33th4xor: So many academics forget that our goal, as a profession, is *not* to publish papers. It's to change the world.",24,1,0,6
7.70891E+17,Co_Martel,Corentin Martel,"Lyon, France",Data Scientist Freelance,08-31-2016,59,476,471,06-24-2019,RT @paperswithcode: Want a quick way to find the state of the art on a machine learning task? Type in “state of the art [task]” on @Google.…,99,1,0,6
1960908852,humdata,Centre for Humanitarian Data,"United Nations, The Hague + elsewhere","@UNOCHA's Centre for Humanitarian Data. Tweets about HDX, HXL, our teams in #Nairobi + #Dakar, #humdata #DataResponsibility",10-14-2013,10719,1425,6200,06-25-2019,RT @IIEP_UNESCO: What is the role of #data in making schools inclusive for children with #disabilities? Last chance to register for our web…,6015,1,0,5
875641,sanjaykalra,Sanjay Kalra,"San Francisco, CA","Helping my customers & partners traverse Digital Disruption by harnessing AI, ML, Robotics, Natural Language & Analytics.
*All tweets & opinions are personal.",03-10-2007,2206,4908,3458,06-24-2019,RT @Zensar: Self-service is a big part of #customerexperience. If executed well it can improve the engagement between customer and brand. W…,12030,1,0,6
1.12654E+18,RMartinChavez,RMartinChavez,"New York, USA","Computer scientist, risk manager, philanthropist. @GoldmanSachs @Harvard @Stanford @StanfordMed @the_IAS @LAPhil",05-09-2019,88,142,45,06-23-2019,@yudapearl @yudapearl What are some of the startups / open-source projects that are putting your concepts into practice?,4,1,0,7
8.93833E+17,AngladaTort,Manuel Anglada-Tort,"Berlín, Alemania","PhD Student @TUBerlin l Msc in Music, Mind & Brain @MMBGoldsmiths l Research on music psychology, aesthetics, and choice behaviour #musicscience #DecisionMaking",08-05-2017,693,775,1111,06-17-2019,This is amazing! https://t.co/qbablovqeQ,292,1,1,13
2500810831,sh_werner,Sergio Werner,"Paris, France","I deeply believe in the value of technological innovation for mankind. Current interests: man-machine interaction, AI, innovation management.",05-17-2014,479,1261,335,06-25-2019,"One of the the new, and key, types of jobs being created with AI. I see an analogy with security, which raised with… https://t.co/xJwZbCydmB",2374,1,1,5
95211381,NandanSarkar,Nandan Sarkar,,"IT Professional, Security and Data Storage Domain. AI/ML Enthusiast",12-07-2009,52,201,167,06-17-2019,"RT @RaoRaghothaman: @narendramodi Good Morning Sir, Citizens of Lohegaon in Pune are waiting since 2013 for a DP Road. My msg to CM and loc…",138,1,0,13
156164487,amit2rockon,Amit kumar,Jhumri Telaiya,Cricket Player || Programmer || Dreamer || Avid Learner,06-16-2010,96,163,291,06-25-2019,:lol https://t.co/fce3BaMs48,686,1,0,5
320568816,d_anubrata,Anubrata Das,"Austin, TX","Doctoral Student, UT Austin.
Machine Learning, Information Retrieval, Music.
All opinions are my own",06-20-2011,236,888,985,06-24-2019,"RT @ObsFNRS: #CareerTrack 
This could interest you @PhDTalent @cwtsleiden @sarahderijcke @WeijdenInge @Eurodoc @EvaHnatkova @BeyondProf @Fr…",185,1,0,6
2107571,danjamker,Daniel Kershaw 🏳️‍🌈🤓,Not the UK,Senior Data Scientist @ElsevierConnect. PhD from @highwiredtc @lancasteruni #socialcomputing #datascience #recsys #nlp,03-24-2007,1107,1775,7329,06-22-2019,My current mood is pride planning meetings at work. So much needing to be done !!!! #pride #PrideInLondon #gaypanic… https://t.co/zPfYfTvYLx,8039,1,0,8
623550668,ASean___,Sean Ervinson,Manila City,"Electronics hobbyist, Software Developer

Class : Friend A | Level : 9999",07-01-2012,167,127,377,06-18-2019,"RT @MKBHD: Legend. @SimoneGiertz got tired of waiting for Tesla to make a pickup truck, so she turned her Model 3 into one instead 😅

https…",163,1,0,12
8.51021E+17,hamzzygeek,Ibrahim Hamzat,"Lagos, Nigeria","love developing and engineering ideas. Co-ambassador @AiAbeokuta opensource Contributor @YorubaNames
Physicist(passionate about quantum)
deeplearning lover",04-09-2017,149,366,584,06-23-2019,"RT @js_tut: If you're looking to spend $ on coding books or tutorials...

Get 3 of my books: JavaScript Grammar, CSS Visual Dictionary and…",740,1,0,7
223674203,jordanbudi,Jordan Budisantoso,"Washington, DC",Computer Science Teacher. Soldier. Tech Enthusiast.,12-07-2010,399,827,200,06-21-2019,RT @LukeTZimmer: Round 4 of #NatGeoFest selfies with #NatGeoEducators! It was great seeing you all!! 💛🌏 @NatGeoEducation @jordanbudi @MrsJB…,334,1,0,9
35426324,sTARAalicia,Tara Friedrich,San Francisco,"Wannabe ninja, genome explorer, interested in tools that pull out patterns in my data; my words are my own",04-26-2009,51,170,266,05-31-2019,"Proud of the dedication my colleague and friend, 
@niki_the_stone, has shown grinding away at this massive research… https://t.co/XaSC1xqxrE",57,1,0,30
1.1204E+18,Fabrice_Lisens_,Zen Lee,Belgique,Virtual Writer #IA #BigData #Computer #SF,04-22-2019,111,493,174,06-25-2019,RT @Alex_Barillet: Quand Bill Gates reconnaît que l'une des plus grosses erreurs business qu'il aura commise fut de rater l'explosion de #W…,871,1,1,5
1554717223,ummavi,Avinash Ummadisingu,"Lugano, Switzerland",Graduate Student interested in AI & Deep RL,06-29-2013,88,531,570,09-23-2018,"RT @karpathy: Growing as a programmer is to a large extent the accumulation of scars in your mind, which burn with each new line of code pr…",89,1,0,280
8.1387E+17,hir_infinity,Hirva Mehta,"Ahmadabad City, India",#geek #linuxlover  #computerscience #bhagwadgita #bookoholic #horseriding #travel  #bharatnatyam,12-27-2016,28,333,36,06-19-2019,https://t.co/8M5MsI4CDb,7,1,0,11
28734416,risi1979,Sebastian Risi,,"AI researcher. Neuroevolution, Deep Learning, Human Computation. Associate Professor, ITU Copenhagen. Consultant Uber AI Labs. Co-founder of https://t.co/MHwPXADC3S",04-04-2009,2227,801,5572,06-25-2019,"RT @nojustesen: Also, check out our new tutorial on how to make your own bot: https://t.co/9sOZ1ixmUc",413,1,0,5
1578321313,Steph_lat,Stéphane LATHUILIÈRE,"Trento, Trentino-South Tyrol","Postdoc researcher at @uniTrento #MachineLearning #computerVision #Linux, #montagne,",07-08-2013,123,352,195,06-23-2019,Warm congrats! Sure that amazing works will come out of that. https://t.co/x6rlDG3MTy,494,1,0,7
18981922,ramansrivastav,Raman Shrivastava,"San Mateo, California","Artificial Intelligence, Deep Learning, Neural Nets, Founder @Marax_AI",01-14-2009,813,1509,931,06-16-2019,"RT @paulg: Union Square Ventures proves that in the venture business, nice guys don't finish last. In fact rather the opposite. (Image via…",4380,1,0,14
9.16338E+17,weiquanWill,Will Ramsey,"Austin, TX","Work in IT while pursuing MS in CS. Current interests are:
(1) US-China Trade War (2) Deep Learning (3) Stock & Crypto markets.
 
Studied CS at @GeorgiaTech",10-06-2017,40,828,598,06-21-2019,@Cernovich @benshapiro he'd get weeded out in boot camp,70,1,0,9
1352027270,AdityaJitta,Aditya Jitta,Helsinki,Machine Learner,04-14-2013,21,161,128,04-07-2019,RT @JeffDean: What a time to be alive: collecting whale mucus via UAV!  No doubt the first stage in a complex pipeline for data analysis or…,16,1,0,84
22971117,cmacm,Charles Macmillan,,"Working on text and data mining at @EU_Commission @EU_ScienceHub. Personal account, my own opinions.",03-05-2009,163,1512,1096,06-23-2019,"RT @carljackmiller: Just to briefly interrupt your timeline of Tory leadership shenanigans, this story is actually massive. The ICO, from m…",272,1,0,7
2905031804,insomaniac_mk,Mukund Kalra,,"Blogger, Programmer and a Learner",11-20-2014,7,154,81,06-10-2019,Deep stuff https://t.co/oQc0aqIcqB,7,1,0,20
237994524,TajAkmal,Tajwar Akmal,"Atlanta, GA",Data Analyst📈 | @UniversityOfGa Alum | 💭 DREAM // CREATE 🏗 🚀 “Nothing is more important than a missed opportunity” | 💡+🏋🏽‍♂️+📸+🎥,01-14-2011,645,243,5109,06-24-2019,RT @breakthroughevn: @joshuasturner did a guitar playthrough for ‘Omen’! Full video can be found here: https://t.co/eEZx1RUSVU https://t.co…,3610,1,0,6
1.01554E+18,AnandBaburajan,Anand Baburajan,Earth,Human | Sci & Tech writer @GizmoLead | CS student,07-07-2018,11,439,181,05-24-2019,RT @SpaceX: Successful deployment of 60 Starlink satellites confirmed! https://t.co/eYrLocCiws,40,1,0,37
170552935,vijayvee,🇮🇳 Vijay V,"San Diego, CA",Ph.D. in Cognitive Science @UCSanDiego. How does the brain perceive the visual world? Let's find out :-),07-25-2010,174,898,2646,06-23-2019,RT @dubova_marina: Just got refused a Canadian visa I needed to present my poster at #cogsci2019. I believe that not everybody fully realiz…,223,1,0,7
5325672,anhgemus,Anh Dinh,"Melbourne, Australia",machine learning and data @ zendesk,04-20-2007,193,272,232,05-30-2019,RT @goodfellow_ian: Whoa! It turns out that famous examples of NLP systems succeeding and failing were very misleading. “Man is to king as…,876,1,0,31
1.12283E+18,money_cricket,DataCricketMoney,,Interested in Cricket and Data Science !,04-29-2019,12,178,1808,06-01-2019,@StuartBroad8 @BBCSport hahaha stuart broad........ love you,372,1,0,29
2658887864,MCALGlobal,MCAL Global,India,"https://t.co/sWntKey2wD Specialized Training | New age IT Services
Big Data, Machine Learning, Business Analysis, DevOps, Splunk, MEAN Stack, Python, CBAP",07-19-2014,2995,281,126,04-18-2019,I am attending https://t.co/mQG1l9rpVf https://t.co/c2xbY3r9k2,376,1,0,73
7.32397E+17,SuhnyllaKler,suhnylla kler,,"Thinker, strategist, wealth manager, banker intrstd in 'xxx'tech, coding, DLT/blockchain, big data, unique data, 5G, smart networks, data science/ML/AI applicat",05-17-2016,951,2882,11083,06-25-2019,RT @dontusethiscode: Sameena Shah from @thomsonreuters talking about large scale textual data analysis. @thisismetis @pythonquants http://t…,16106,1,0,5
3013228346,justtarun101,TK,India,"#Programmer, #100daysofcode",02-08-2015,61,2133,61,06-18-2019,"RT @justtarun101: Suggest me a beginner to intermediate c++ project through which I can improve OO design skills, apply design patterns, us…",105,1,0,12
